[ATTOM ID],TaxAssessedValueTotal,TaxMarketValueTotal,diffCol
299935496,34620,182240,19.0
299935497,37140,195460,19.0
299935498,38220,201180,19.0
299935500,44760,235570,19.0
299935501,31210,164240,19.0
299935504,36040,189710,19.0
299935505,34930,183840,19.0
299935506,31910,167980,19.0
299935507,37720,198540,19.0
299935508,62720,330090,19.0
299935509,48380,254630,19.0
299935510,35410,186360,19.0
299935511,35570,187210,19.0
299935512,47910,252150,19.0
299935514,54890,288880,19.0
299935515,43350,228200,19.0
299935516,41270,217200,19.0
299935519,30260,159240,19.0
299935520,35020,184300,19.0
299935521,35410,186350,19.0
299935522,47050,247650,19.0
299935524,36420,191710,19.0
299935525,42450,223430,19.0
299935776,18880,99340,19.0
299935777,18500,97360,19.0
299935778,22050,116040,19.0
299935779,23290,122590,19.0
299935781,228230,713230,32.0
299935782,31030,96970,32.0
299935784,19760,103990,19.0
299935785,22110,116370,19.0
299935786,18770,98830,19.0
299935787,19200,101010,19.0
299935790,21590,113630,19.0
299935791,18700,98450,19.0
299935792,20300,106840,19.0
299935794,19720,103790,19.0
299935796,23270,122490,19.0
299935797,14260,75020,19.0
299935798,15390,80990,19.0
299935799,14480,76230,19.0
299935800,17590,92580,19.0
299935801,23340,122850,19.0
299935805,26460,139250,19.0
299935806,22580,118820,19.0
299935807,21010,110560,19.0
299935808,21840,114930,19.0
299935809,25310,133220,19.0
299935810,27910,146900,19.0
299935812,17730,93310,19.0
299935813,20840,109680,19.0
299935814,19580,103070,19.0
299935815,13460,70850,19.0
299935817,16860,88740,19.0
299935818,15950,83930,19.0
299935820,16290,85720,19.0
299935822,19420,102200,19.0
299935823,18210,95850,19.0
299935824,20760,109270,19.0
299935826,17560,92380,19.0
299935827,23750,124990,19.0
299935828,17610,92670,19.0
299935830,19080,100410,19.0
299935831,31300,164690,19.0
299935832,49030,258070,19.0
299935836,23170,121970,19.0
299935837,21860,115020,19.0
299935838,24480,128800,19.0
299935839,29560,155570,19.0
299935840,19940,104950,19.0
299935844,20820,109590,19.0
299935845,24260,127700,19.0
299935846,23360,122950,19.0
299935848,23910,125830,19.0
299935850,21670,114030,19.0
299935852,29350,154480,19.0
299935854,27900,146840,19.0
299935855,35340,186000,19.0
299935856,33180,174640,19.0
299930527,32880,194500,17.0
299930528,30720,175610,17.0
299930529,49490,275090,18.0
299930531,122800,679280,18.0
299930535,22230,142210,16.0
299930539,10280,63000,16.0
299930546,59530,290700,20.0
299930552,31690,234210,14.0
299930591,33390,176130,19.0
299930592,23280,122510,19.0
299930593,22920,120590,19.0
299930600,36810,199770,18.0
299930601,26260,138250,19.0
299930606,43780,230430,19.0
299930607,57310,302430,19.0
299930609,44060,233450,19.0
299930610,35860,191310,19.0
299930611,34760,182930,19.0
299930612,42500,223640,19.0
299930613,43200,227350,19.0
299930614,49050,258170,19.0
299930615,48210,253780,19.0
299930616,46330,243810,19.0
299930620,6100,32130,19.0
299932620,4370,36410,12.0
299932622,44040,231770,19.0
299932625,52590,276770,19.0
299932626,41820,220100,19.0
299932628,42030,221210,19.0
299932629,51150,269210,19.0
299932634,52570,276680,19.0
299932635,40000,210530,19.0
299932636,54680,287770,19.0
299932638,16810,115160,15.0
299932643,26380,138870,19.0
299932645,45630,240190,19.0
299932647,40280,211990,19.0
299932649,31010,163190,19.0
299932651,34130,179600,19.0
299932655,17310,99850,17.0
299932656,11610,61070,19.0
299932658,23290,131930,18.0
299932660,17920,94530,19.0
299932662,13860,73670,19.0
299932663,16440,86530,19.0
299932666,21720,119970,18.0
299932667,12870,86320,15.0
299932675,21070,110880,19.0
299932676,22680,140360,16.0
299932679,9150,67460,14.0
299932680,21100,129360,16.0
299932683,16250,91080,18.0
299932684,31190,164170,19.0
299932688,22670,123360,18.0
299932689,17900,94210,19.0
299932690,16790,88360,19.0
299932691,20350,108190,19.0
299932692,19010,113990,17.0
299932693,33420,175890,19.0
299932702,10430,55050,19.0
299933597,39960,210310,19.0
299933617,2540,13350,19.0
299933631,880,4620,19.0
299933632,6800,35750,19.0
299933641,11350,59760,19.0
299933655,10810,56860,19.0
299933662,44830,235960,19.0
299933669,64850,341330,19.0
299933673,34430,148000,23.0
299933694,16820,65860,26.0
299933698,7920,24740,32.0
299933712,42450,223430,19.0
299933713,52250,275010,19.0
299933721,118910,625860,19.0
299933723,3960,20850,19.0
299933732,5920,31140,19.0
299933761,5950,31290,19.0
299933781,9260,48770,19.0
299933806,15950,49830,32.0
299933811,22880,94060,24.0
299933862,2560,13460,19.0
299933909,4190,15820,26.0
299933921,7050,37110,19.0
299933922,14660,45840,32.0
299933939,8440,44410,19.0
299933940,18280,96240,19.0
299933948,10860,57160,19.0
299933957,6630,34900,19.0
299933984,9740,51260,19.0
299933994,9080,28370,32.0
299934004,7850,41340,19.0
299934008,7450,39230,19.0
299934530,89030,278220,32.0
299934539,5750,17970,32.0
299934544,23130,72280,32.0
299934655,18410,68890,27.0
299934660,41710,219530,19.0
299934662,19590,103090,19.0
299934765,38390,202030,19.0
299934766,36900,194230,19.0
299934774,9450,49760,19.0
299934780,23710,74080,32.0
299934781,19760,104040,19.0
299934787,73320,385890,19.0
299934826,9050,47600,19.0
299934827,16320,85850,19.0
299934967,19210,101100,19.0
299934969,6770,35670,19.0
299934979,14770,77690,19.0
299934982,12870,67710,19.0
299935028,12440,65460,19.0
299935892,34680,182540,19.0
299935924,13180,41180,32.0
299936014,30220,159070,19.0
299936021,7840,24520,32.0
299936022,24580,76840,32.0
299936025,6790,35730,19.0
299936036,52280,163400,32.0
299936146,14530,76510,19.0
299936161,44720,235400,19.0
299936170,10870,57200,19.0
299939684,3090,16280,19.0
299939693,2820,14830,19.0
299939695,5960,31380,19.0
299939931,6160,32420,19.0
299939965,2090,11010,19.0
299939977,11520,60630,19.0
299939995,2130,11200,19.0
299940001,4830,25410,19.0
299940009,7760,40840,19.0
299940011,8870,48770,18.0
299940028,7250,38160,19.0
299940030,6800,35820,19.0
299940032,7290,38400,19.0
299940035,8320,43790,19.0
299940041,2240,11810,19.0
299940044,3580,18890,19.0
299940046,4060,21400,19.0
299940049,3420,18020,19.0
299940052,4230,22280,19.0
299940053,3590,18900,19.0
299940057,5480,28840,19.0
299940059,4480,23580,19.0
299940064,7740,40770,19.0
299940068,8680,45710,19.0
299940069,11660,61350,19.0
299940072,9620,50620,19.0
299940079,9060,47670,19.0
299940081,4630,24400,19.0
299940085,7850,41340,19.0
299940093,3830,20150,19.0
299940097,3560,18720,19.0
299940106,920,4850,19.0
299940111,8880,46760,19.0
299930201,6340,33380,19.0
299930205,6890,36240,19.0
299930206,7690,40470,19.0
299930212,6530,34370,19.0
299930213,5140,27060,19.0
299930215,7530,39620,19.0
299930217,7860,41370,19.0
299930224,4840,25470,19.0
299930229,4480,23570,19.0
299930231,11540,60760,19.0
299930236,3110,16350,19.0
299930237,3620,19090,19.0
299930239,3930,20680,19.0
299930240,2860,15030,19.0
299930244,6890,36250,19.0
299930245,2460,12980,19.0
299930246,3290,17360,19.0
299930247,4850,25500,19.0
299930248,4200,22090,19.0
299930249,3930,20680,19.0
299930250,3400,17880,19.0
299930251,270,1420,19.0
299930264,5490,28910,19.0
299930270,4660,24500,19.0
299930280,2300,12090,19.0
299930286,6350,33420,19.0
299930287,4180,22000,19.0
299930288,4230,22260,19.0
299930289,5690,25930,22.0
299930293,5770,30330,19.0
299930297,5260,27700,19.0
299938478,6350,33450,19.0
299938479,4950,26050,19.0
299938482,4730,24890,19.0
299938483,7220,38020,19.0
299938484,6260,32940,19.0
299938488,4430,23310,19.0
299938489,7180,37820,19.0
299938494,4220,22220,19.0
299938500,7040,37060,19.0
299938506,5570,29340,19.0
299938514,12030,63320,19.0
299938515,40020,189030,21.0
299938524,5920,31170,19.0
299938528,17660,92920,19.0
299938529,7890,41550,19.0
299938535,8000,42100,19.0
299938540,6650,35030,19.0
299938553,3200,16870,19.0
299938680,6890,36280,19.0
299938681,6720,35390,19.0
299938703,8000,42120,19.0
299940679,4520,23830,19.0
299940730,6570,34560,19.0
299940731,5440,28630,19.0
299940839,4270,22450,19.0
299940840,6240,32810,19.0
299940849,9820,51680,19.0
299940854,2770,14590,19.0
299940860,10880,57260,19.0
299940861,4600,24240,19.0
299940866,3100,16330,19.0
299940872,5310,27950,19.0
299940878,8650,45530,19.0
299940881,4850,25520,19.0
299941183,4120,21680,19.0
299941184,2480,13050,19.0
299941187,10720,56400,19.0
299941188,3370,17720,19.0
299941200,5360,28200,19.0
299941202,2120,11150,19.0
299941215,2460,12950,19.0
299941222,300,1570,19.0
299941224,8100,42590,19.0
299941247,1410,7430,19.0
299941259,2740,8570,32.0
311348651,690,3640,19.0
299929654,1960,10320,19.0
299929655,5040,26510,19.0
299929664,9170,48250,19.0
299929683,930,4910,19.0
299929688,14250,74980,19.0
299929694,2250,11860,19.0
299929697,890,4650,19.0
299929698,2520,13300,19.0
299929700,1630,8550,19.0
299929701,2820,14880,19.0
299929706,4880,25660,19.0
299929729,21130,121210,17.0
299929744,5140,27070,19.0
299929749,4150,21820,19.0
299929753,4200,22100,19.0
299929766,430,2280,19.0
299929772,1780,9350,19.0
299931076,5470,28770,19.0
299931078,7000,36870,19.0
299931080,4250,22380,19.0
299931081,8990,47310,19.0
299931084,1010,5280,19.0
299931085,5970,28800,21.0
299931088,5620,29550,19.0
299931092,8330,43800,19.0
299931095,4720,24850,19.0
299931097,11480,60420,19.0
299931104,4420,23280,19.0
299931105,3980,20950,19.0
299931106,3010,15860,19.0
299931110,4060,21340,19.0
299931111,8460,44520,19.0
299931126,10370,62050,17.0
299931131,8470,44580,19.0
299931132,9030,47500,19.0
299931133,9620,50630,19.0
299931225,7500,39490,19.0
299931229,9890,52030,19.0
299931230,7310,38470,19.0
299931232,7470,39350,19.0
299931235,3500,18460,19.0
299931236,8260,43510,19.0
299931237,12000,63150,19.0
299931238,7350,38660,19.0
299931239,7250,38190,19.0
299931241,14950,78680,19.0
299931242,5140,27010,19.0
299931244,29550,155520,19.0
299931248,530,2790,19.0
299931249,3430,18060,19.0
299931251,12500,65770,19.0
299931252,4190,22050,19.0
299931253,10270,54070,19.0
299931255,7090,37330,19.0
299931256,8500,44710,19.0
299931259,5230,27510,19.0
299931263,9690,50990,19.0
299931264,6590,34660,19.0
299931266,5550,29230,19.0
299931267,4330,22810,19.0
299931270,8320,43800,19.0
299931272,7050,37070,19.0
299931274,8300,43710,19.0
299931277,14740,77590,19.0
299931281,4230,22270,19.0
299931287,8970,47230,19.0
299931289,10040,53470,19.0
299931290,14850,78610,19.0
299931292,3570,18770,19.0
299931296,370,3090,12.0
299931297,21100,117610,18.0
299931299,7840,41250,19.0
299931301,9120,48010,19.0
299931302,7860,41340,19.0
299931303,8140,42840,19.0
299933547,13120,69070,19.0
299933549,20510,107980,19.0
299933551,25040,131830,19.0
299933553,9660,50890,19.0
299933554,11920,62750,19.0
299933559,4840,25490,19.0
299933563,46610,145640,32.0
299933579,13400,41870,32.0
299933580,10280,32110,32.0
299933581,15440,48230,32.0
299933584,27630,86340,32.0
299933593,16090,84670,19.0
299933594,26060,137140,19.0
299933595,29950,157610,19.0
299933596,17660,92900,19.0
299933599,7420,39070,19.0
299933600,14760,77700,19.0
299933601,7350,38710,19.0
299933605,12680,66700,19.0
299933606,11110,58470,19.0
299933608,21020,110650,19.0
299933609,18780,98870,19.0
299933610,21820,114850,19.0
299933611,43760,230290,19.0
299933612,14760,77640,19.0
299933613,18890,99400,19.0
299933614,21640,113890,19.0
299933615,16040,84450,19.0
299933618,18840,99180,19.0
299933619,8850,46620,19.0
299933621,9260,48780,19.0
299933622,11740,61760,19.0
299933624,12600,66330,19.0
299933625,9810,51670,19.0
299933626,5920,31180,19.0
299933627,6550,34500,19.0
299933628,1020,5350,19.0
299933629,29750,156610,19.0
299933633,4750,25020,19.0
299933634,19200,101030,19.0
299933635,9330,49120,19.0
299933636,8060,42420,19.0
299933640,15800,83160,19.0
299933642,28600,150500,19.0
299933643,8440,44420,19.0
299933644,10230,53810,19.0
299933647,44360,233450,19.0
299933648,11360,59790,19.0
299933650,12480,65700,19.0
299933654,13590,71540,19.0
299933657,6160,32440,19.0
299933658,22470,118280,19.0
299933659,8290,43620,19.0
299933660,17440,91790,19.0
299933661,68320,359560,19.0
299933666,7260,22700,32.0
299933671,52490,164020,32.0
299933672,40570,185250,22.0
299933674,21110,65970,32.0
299933675,6590,20600,32.0
299933373,11900,62620,19.0
299933374,13600,71600,19.0
299933376,26760,140870,19.0
299933377,16750,88170,19.0
299933380,9780,51460,19.0
299933381,12990,68350,19.0
299933383,17980,94630,19.0
299933384,21380,112550,19.0
299933385,16720,87990,19.0
299933387,17040,89720,19.0
299933391,16370,86140,19.0
299933392,12240,64420,19.0
299933393,13930,73350,19.0
299933394,12230,64370,19.0
299933396,17960,94510,19.0
299933397,8900,46850,19.0
299933398,16590,87290,19.0
299933399,24830,130690,19.0
299933400,12050,63430,19.0
299933401,20820,109580,19.0
299933402,15750,82910,19.0
299933403,12770,67190,19.0
299933404,12970,68260,19.0
299933405,50070,263570,19.0
299933408,31120,163800,19.0
299933409,1000,8370,12.0
299933410,34730,182810,19.0
299933412,33990,178860,19.0
299933413,57070,300350,19.0
299933414,35740,188070,19.0
299933415,55520,292170,19.0
299933416,37940,199690,19.0
299933418,27550,145000,19.0
299933419,42620,224310,19.0
299933420,28330,149440,19.0
299933423,16100,84780,19.0
299933424,16920,89060,19.0
299933425,10270,54030,19.0
299933426,19480,102520,19.0
299933427,8420,44320,19.0
299933431,12850,67660,19.0
299933433,53600,282120,19.0
299933435,5430,28590,19.0
299933438,9370,49290,19.0
299933440,10600,55760,19.0
299933441,20250,106570,19.0
299933442,16100,84730,19.0
299933443,17640,92850,19.0
299933444,21210,111630,19.0
299933446,18610,97940,19.0
299933447,7060,37150,19.0
299933448,14470,76160,19.0
299933449,16680,87780,19.0
299933450,16370,86160,19.0
299933453,15660,82430,19.0
299933454,16620,87470,19.0
299933455,18140,95460,19.0
299933456,12940,68140,19.0
299933816,43570,137800,32.0
299933837,8540,26710,32.0
299933910,5080,15880,32.0
299935977,18340,96520,19.0
299935982,19170,100870,19.0
299935983,15660,82440,19.0
299935984,16320,85900,19.0
299935985,6440,33900,19.0
299935988,5130,27010,19.0
299935989,13530,71240,19.0
299935990,8220,43270,19.0
299935991,19130,100720,19.0
299935993,29120,153270,19.0
299935996,6820,35910,19.0
299935997,26160,137660,19.0
299935998,13490,71020,19.0
299935999,13480,70950,19.0
299936000,19750,103950,19.0
299936004,7260,38240,19.0
299936005,23010,121110,19.0
299936006,7040,37050,19.0
299936007,15670,82470,19.0
299936009,17390,91550,19.0
299936010,20890,109980,19.0
299936011,13550,71330,19.0
299936012,14740,77570,19.0
299936016,5950,31300,19.0
299936019,22340,117580,19.0
299936020,14610,76880,19.0
299936023,7260,22680,32.0
299936024,6870,36150,19.0
299936026,34030,106360,32.0
299936028,22390,69960,32.0
299936029,12300,64710,19.0
299936034,3670,19310,19.0
299936035,11970,62950,19.0
299936038,16070,84560,19.0
299936039,9730,51230,19.0
299936042,18330,96480,19.0
299936043,26460,139290,19.0
299936044,6210,32670,19.0
299936045,22070,116150,19.0
299936046,19720,103810,19.0
299936047,6320,33290,19.0
299936048,14070,74070,19.0
299936050,16870,88790,19.0
299936051,15470,81400,19.0
299936052,26670,140380,19.0
299936055,20760,109290,19.0
299936056,24300,127880,19.0
299936058,25340,133370,19.0
299936061,17490,92050,19.0
299936063,18150,95520,19.0
299936064,17070,89850,19.0
299936065,11500,60530,19.0
299936066,20700,108930,19.0
299936067,33950,178710,19.0
299936068,20260,106600,19.0
299936069,18180,95690,19.0
299936070,17210,93240,18.0
299933780,4770,25140,19.0
299933782,11460,60320,19.0
299933783,6400,33680,19.0
299933784,6360,33480,19.0
299933787,7820,41180,19.0
299933788,12640,66520,19.0
299933789,7550,39740,19.0
299933791,32810,102540,32.0
299933793,32930,154560,21.0
299933794,12120,63830,19.0
299933795,22260,69560,32.0
299933797,8030,28850,28.0
299933798,38630,174190,22.0
299933799,7550,23590,32.0
299933801,175100,547190,32.0
299933809,52840,165110,32.0
299934460,11300,59450,19.0
299934461,9600,50530,19.0
299934466,11210,58970,19.0
299934472,12920,68000,19.0
299934473,19170,100860,19.0
299934528,14960,78760,19.0
299934531,26150,81720,32.0
299934532,32460,170880,19.0
299934533,11100,58420,19.0
299934535,9060,47690,19.0
299934541,31250,97680,32.0
299934546,117580,367410,32.0
299934548,21880,68370,32.0
299934638,9580,29940,32.0
299934639,10870,57170,19.0
299934640,8280,43570,19.0
299934641,13470,70930,19.0
299934657,25900,80920,32.0
299934658,8200,43180,19.0
299934661,9770,51420,19.0
299934663,15850,49530,32.0
299934767,25240,132820,19.0
299934768,16240,85440,19.0
299934770,14000,73690,19.0
299934771,13270,69860,19.0
299934773,16990,89410,19.0
299934775,11900,62620,19.0
299934776,13940,73370,19.0
299934777,12290,64690,19.0
299934778,13000,68440,19.0
299934779,8870,46720,19.0
299934785,30410,160070,19.0
299934786,24620,76920,32.0
299934814,11410,60040,19.0
299934815,15430,81200,19.0
299934816,32430,101360,32.0
299934822,9030,47550,19.0
299934823,12190,64130,19.0
299934824,8180,43100,19.0
299934825,26820,141120,19.0
299934962,15560,81870,19.0
299934963,17560,92430,19.0
299934964,7680,40380,19.0
299934968,34570,181900,19.0
299934971,15560,81940,19.0
299934972,13330,70150,19.0
299934973,15720,82710,19.0
299933699,1480,4620,32.0
299933705,1960,6120,32.0
299933718,23660,73920,32.0
299933813,14330,44770,32.0
299933817,275190,859970,32.0
299933841,2120,11180,19.0
299933881,2210,11640,19.0
299933886,2210,11640,19.0
299934003,2210,11640,19.0
299934022,88490,276520,32.0
299934048,3790,19950,19.0
299934093,2950,15500,19.0
299934171,429200,2258930,19.0
299934267,34640,182270,19.0
299934405,1700,8930,19.0
299934448,7620,40110,19.0
299934496,17290,90990,19.0
299934536,41430,129460,32.0
299934648,8800,27480,32.0
299934664,680,3570,19.0
299934677,2030,10670,19.0
299934678,2030,10670,19.0
299934801,1340,7040,19.0
299934965,1990,10450,19.0
299935049,4280,22490,19.0
299935732,22960,71770,32.0
299935918,3180,16740,19.0
299935975,7660,23950,32.0
299935987,3760,19790,19.0
299936032,15630,48870,32.0
299936033,14330,44780,32.0
299936037,14810,46290,32.0
299936041,33740,177570,19.0
299936060,1530,8060,19.0
299936152,2210,11640,19.0
299936313,1620,8550,19.0
299936358,970,5130,19.0
299936360,980,5180,19.0
299936548,88180,275540,32.0
299936585,353400,1104390,32.0
299936598,202720,633500,32.0
299936631,27260,85210,32.0
299936952,10050,31430,32.0
299937164,18370,57410,32.0
299937213,2610,13730,19.0
299937217,2910,15300,19.0
299937219,2740,14400,19.0
299937220,2740,14400,19.0
299938948,1760,9240,19.0
299939419,440,3730,12.0
299939436,420,2220,19.0
299939495,5900,31050,19.0
299939510,270,1420,19.0
299939526,450,2370,19.0
299939528,6880,36220,19.0
299939541,850,4470,19.0
299939545,3300,17330,19.0
299931318,290,1530,19.0
299931322,170,900,19.0
299931324,170,900,19.0
299931326,5470,28780,19.0
299931327,200,1030,19.0
299931339,3000,15790,19.0
299931342,2920,15360,19.0
299931347,170,900,19.0
299931348,260,1350,19.0
299931349,1800,9480,19.0
299931350,2330,12260,19.0
299931353,170,900,19.0
299931355,170,900,19.0
299931363,260,1350,19.0
299931366,1580,8320,19.0
299931373,6140,32340,19.0
299931378,130,690,19.0
299931383,210,1130,19.0
299931384,260,1380,19.0
299931386,3450,18180,19.0
299931390,3780,19910,19.0
299931395,180,960,19.0
299931396,1790,9450,19.0
299931401,240,1280,19.0
299931404,540,2830,19.0
299931405,4480,23570,19.0
299931409,300,1560,19.0
299931411,430,1350,32.0
299931412,1100,5790,19.0
299931413,860,2700,32.0
299931415,7060,37150,19.0
299931416,5910,31120,19.0
299931417,90,450,20.0
299931422,1000,3110,32.0
299931423,220,680,32.0
299931424,990,3090,32.0
299931425,2700,8430,32.0
299931426,5090,15910,32.0
299931427,580,3050,19.0
299931429,210,1080,19.0
299931430,4530,23850,19.0
299931431,80,400,20.0
299931432,240,1280,19.0
299931433,190,600,32.0
299931434,8850,28580,31.0
299931441,7440,39190,19.0
299931444,12250,64480,19.0
299931445,160,860,19.0
299931450,180,960,19.0
299931452,8730,45990,19.0
299931453,210,1120,19.0
299931454,37060,115830,32.0
299931459,2390,7480,32.0
299931460,5280,27830,19.0
299930320,410,2140,19.0
299930322,360,1920,19.0
299930323,440,2300,19.0
299937478,480,3940,12.0
299937480,650,5420,12.0
299937487,700,5810,12.0
299937502,2300,19180,12.0
299937505,400,3320,12.0
299937518,3310,10340,32.0
299937572,480,2500,19.0
299937592,6210,32660,19.0
299937600,1780,5560,32.0
299937617,1270,3970,32.0
299937652,320,1670,19.0
299937658,150,1240,12.0
299937659,28050,87660,32.0
299937660,10120,31620,32.0
299937661,580,1810,32.0
299937663,90,470,19.0
299937664,120,650,18.0
299937665,120,620,19.0
299937666,320,1710,19.0
299937674,390,3290,12.0
299937677,110,580,19.0
299937698,310,2580,12.0
299937702,640,3350,19.0
299937708,20,190,11.0
299937709,30,220,14.0
299937710,50,400,12.0
299938063,700,3670,19.0
299938307,370,1950,19.0
299938310,220,1150,19.0
299938311,70,380,18.0
299938313,330,1760,19.0
299938315,530,2900,18.0
299938316,260,1400,19.0
299938318,330,1760,19.0
299938325,370,1950,19.0
299938326,10,100,10.0
299938330,740,3900,19.0
299938350,1230,6470,19.0
299938351,680,3580,19.0
299938361,2290,7160,32.0
299938364,8280,43550,19.0
299938366,300,1580,19.0
299938367,290,1550,19.0
299938369,17910,55970,32.0
299938370,380,2000,19.0
299938372,400,3330,12.0
299938373,18350,57340,32.0
299938375,170,540,31.0
299938376,480,1500,32.0
299938379,120,380,32.0
299938380,50,250,20.0
299938392,380,2000,19.0
299938393,30,280,11.0
311349001,11550,96230,12.0
311349011,2440,20360,12.0
311349012,3810,31750,12.0
311349032,630,3300,19.0
311349033,50,390,13.0
311349034,50,390,13.0
311349035,50,390,13.0
311349049,1900,10020,19.0
311349072,30,260,12.0
311349073,30,260,12.0
311349077,50,390,13.0
311349078,2130,11230,19.0
311349079,200,1050,19.0
311349102,130,660,20.0
311349105,320,1700,19.0
311349106,70,550,13.0
311349108,4750,14950,32.0
311349109,5780,18050,32.0
311349124,90,290,31.0
311349125,120,370,32.0
311349133,130,660,20.0
311349139,70,370,19.0
311349146,3060,9550,32.0
311349150,540,2840,19.0
311349152,740,6130,12.0
311349153,130,660,20.0
311349154,100,850,12.0
311349155,110,940,12.0
311349158,28320,149060,19.0
311349159,90,770,12.0
311349160,90,770,12.0
311349161,110,920,12.0
311349162,110,880,12.0
311349163,100,850,12.0
311349164,100,820,12.0
311349273,7800,41070,19.0
311349274,440,2340,19.0
311349310,3960,12370,32.0
311349315,5150,27110,19.0
311349327,200,1030,19.0
311349331,210,1130,19.0
311349347,4360,22950,19.0
311349358,14960,78740,19.0
311349378,670,3500,19.0
311349385,310,1610,19.0
311349391,2150,11300,19.0
311349798,370,1960,19.0
311349802,250,1310,19.0
311349803,250,1310,19.0
311349804,490,2600,19.0
311349806,7520,39590,19.0
299928529,2300,7200,32.0
299928530,130,1110,12.0
299928533,1020,8500,12.0
299928535,1020,8500,12.0
299928536,1890,5900,32.0
299928542,510,2660,19.0
299928652,5260,27720,19.0
299928654,5640,29720,19.0
299928655,3620,19070,19.0
299928666,500,2650,19.0
299928671,9340,49160,19.0
299928708,7640,40240,19.0
299928721,10880,57240,19.0
299928731,2260,11890,19.0
299928743,2190,11560,19.0
299928747,4040,21290,19.0
299928754,370,1930,19.0
299928758,3860,20340,19.0
299928766,4610,24260,19.0
299928776,7100,37390,19.0
299928782,6380,33590,19.0
299928791,12360,65030,19.0
299928811,7040,37070,19.0
299928857,1090,5740,19.0
299928868,10,110,9.0
299928928,370,1970,19.0
299928932,3460,18200,19.0
299928937,5500,28960,19.0
299928956,2130,11190,19.0
299928958,700,3700,19.0
299928966,5270,27730,19.0
299929660,310,1610,19.0
299929825,3640,19150,19.0
299931055,7730,40640,19.0
299931069,3630,19100,19.0
299931071,8950,47110,19.0
299931114,6920,36430,19.0
299931231,6010,31650,19.0
299931240,15640,82330,19.0
299931250,6000,31550,19.0
299931283,590,3080,19.0
299931291,750,3930,19.0
299931304,7970,41970,19.0
299931317,2000,10560,19.0
299931319,4780,25110,19.0
299931328,1900,9970,19.0
299931335,5180,27280,19.0
299931345,4060,21380,19.0
299931364,2980,15670,19.0
299931376,260,1350,19.0
299931377,4770,25110,19.0
299931380,9760,51380,19.0
299931397,1610,8460,19.0
299931402,380,2000,19.0
299931403,2380,12520,19.0
299931407,2290,12030,19.0
299931436,5120,26960,19.0
299931448,130,670,19.0
299931480,300,1560,19.0
299931484,390,2070,19.0
299931485,1350,7140,19.0
299931497,600,3120,19.0
299931509,2270,11970,19.0
299931534,5330,16660,32.0
299931535,3630,30240,12.0
299931547,1060,3300,32.0
311349021,300,1580,19.0
311349024,200,1050,19.0
311349040,4960,26080,19.0
311349041,3650,19230,19.0
299935633,114200,493790,23.0
299935752,165560,517390,32.0
299935773,20980,110400,19.0
299935783,20470,107750,19.0
299935821,17220,90630,19.0
299937064,2810,14810,19.0
299937068,33010,103160,32.0
299937069,364750,1139820,32.0
299937079,20790,64960,32.0
299937080,37470,117080,32.0
299937086,265850,830760,32.0
299937087,68820,215060,32.0
299937166,164690,514650,32.0
299937222,56570,297690,19.0
299937233,30030,158070,19.0
299937269,15620,82210,19.0
299937270,19370,101990,19.0
311348399,806190,4243080,19.0
311348400,24940,77940,32.0
311348434,1930,10140,19.0
311348435,2850,14980,19.0
311348438,2170,11410,19.0
311348439,2420,12740,19.0
311348448,2470,12980,19.0
311348449,2380,12550,19.0
311348451,2340,12330,19.0
311348455,2310,12160,19.0
311348456,2560,13450,19.0
311348458,2420,12740,19.0
311348461,3390,17830,19.0
299936590,113400,354400,32.0
299933225,129650,682320,19.0
299933233,32690,133010,25.0
299933280,158120,832210,19.0
299933281,46010,242190,19.0
299933283,31210,164240,19.0
299933307,24940,131270,19.0
299933312,2710,14250,19.0
299933338,10700,56360,19.0
299933349,8520,44840,19.0
299933354,18910,99560,19.0
299933359,42010,221130,19.0
299933371,9610,50580,19.0
299933375,7190,37850,19.0
299933388,130320,685910,19.0
299933428,348120,1832190,19.0
299933429,147540,776510,19.0
299933430,143940,757560,19.0
299933437,11240,59180,19.0
299933484,20620,108510,19.0
299933513,84240,443390,19.0
299933515,12910,67980,19.0
299933522,6410,33720,19.0
299933525,12670,66720,19.0
299933534,24480,128870,19.0
299933561,13960,73490,19.0
299933582,85280,266510,32.0
299933588,16410,51300,32.0
299939475,7520,39610,19.0
299939478,2560,13460,19.0
299939479,1740,9180,19.0
299939484,3220,16960,19.0
299939486,7470,39340,19.0
299939487,5390,28370,19.0
299939489,1120,5890,19.0
299939490,6210,32680,19.0
299939496,7760,40820,19.0
299939515,8650,45550,19.0
299939518,6000,31530,19.0
299939519,4810,25290,19.0
299939520,1150,6060,19.0
299939522,5330,28020,19.0
299939527,5770,30390,19.0
299939531,2530,13310,19.0
299939532,1710,8990,19.0
299939536,2540,13390,19.0
299939543,4120,21650,19.0
299939557,1710,9000,19.0
299939564,6900,36290,19.0
299939570,6890,36270,19.0
299939571,3980,20950,19.0
299939572,2460,12940,19.0
299939576,7360,38710,19.0
299939577,250,1280,20.0
299939578,4410,23210,19.0
299939579,4170,21950,19.0
299939580,4380,23090,19.0
299939581,3710,19560,19.0
299939582,1190,6280,19.0
299939588,3620,19060,19.0
299939589,5240,27600,19.0
299939593,3020,15880,19.0
299939596,7690,40470,19.0
299939598,3890,20470,19.0
299939600,12800,67350,19.0
299939601,8030,42260,19.0
