"[ATTOM ID]",EstimatedValue,EstimatedMinValue,EstimatedMaxValue,CreateDate,ValuationDate,ConfidenceScore,FSD,LastUpdateDate,PublicationDate
299486509,75270,71506,79033,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486508,104750,99512,109987,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486583,122000,115900,128100,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486582,126750,120412,133087,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486580,178940,171782,186097,2022/03/01,2022/02/24,96,4,2022/03/01,2022/03/10
299486579,108000,102600,113400,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486578,81000,76950,85050,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486577,48200,45790,50610,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486574,70000,66500,73500,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486570,121500,115425,127575,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486569,194622,184890,204353,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486567,228188,221342,235033,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299486566,92400,87780,97020,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486549,67000,63650,70350,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486547,49600,47120,52080,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486622,54405,51684,57125,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486610,188165,178756,197573,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486604,45825,43533,48116,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486602,91260,86697,95823,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486595,60800,57760,63840,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486594,74600,70870,78330,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486592,54000,51300,56700,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486590,31200,29640,32760,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486589,120600,114570,126630,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486588,98400,93480,103320,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486587,222523,218072,226973,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299486663,58600,55670,61530,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486662,72200,68590,75810,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486659,98500,97515,99485,2022/03/01,2022/02/24,99,1,2022/03/01,2022/03/10
299486657,117200,111340,123060,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486656,94600,89870,99330,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486654,115500,109725,121275,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486648,153600,145920,161280,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486647,237193,230077,244308,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299486646,124600,118370,130830,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486643,69030,65578,72481,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486639,21450,20377,22522,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486636,149000,143040,154960,2022/03/01,2022/02/24,96,4,2022/03/01,2022/03/10
299486633,93600,88920,98280,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486701,83000,78850,87150,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486700,213958,207539,220376,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299486696,105500,100225,110775,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486695,121599,116735,126462,2022/03/01,2022/02/24,96,4,2022/03/01,2022/03/10
299486688,141200,134140,148260,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486682,115750,109962,121537,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486681,53200,50540,55860,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486676,156000,148200,163800,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486672,116500,110675,122325,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486671,40000,38000,42000,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486670,215707,209235,222178,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299486669,54200,51490,56910,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486668,61000,57950,64050,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486667,71000,67450,74550,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486666,51800,49210,54390,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486737,46800,44460,49140,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486733,131820,125229,138411,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486730,93600,88920,98280,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486729,44655,42422,46887,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486725,34320,32604,36036,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486720,139000,133440,144560,2022/03/01,2022/02/24,96,4,2022/03/01,2022/03/10
299486715,118922,114165,123678,2022/03/01,2022/02/24,96,4,2022/03/01,2022/03/10
299486706,115908,111271,120544,2022/03/01,2022/02/24,96,4,2022/03/01,2022/03/10
299486756,104130,98923,109336,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486746,209447,203163,215730,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299486813,55185,52425,57944,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486809,57525,54648,60401,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486802,68000,64600,71400,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486801,71000,67450,74550,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486794,182000,172900,191100,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486899,168640,165267,172012,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299486898,44460,42237,46683,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486897,38610,36679,40540,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486886,99450,94477,104422,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486883,124626,118394,130857,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486882,91455,86882,96027,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486881,103750,98562,108937,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486876,42510,40384,44635,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486871,110000,108900,111100,2022/03/01,2022/02/24,99,1,2022/03/01,2022/03/10
299486869,76635,72803,80466,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486863,69225,65763,72686,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486937,231813,220222,243403,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486935,246210,233899,258520,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486932,126019,119718,132319,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486929,90285,85770,94799,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486919,209617,201232,218001,2022/03/01,2022/02/24,96,4,2022/03/01,2022/03/10
299486915,120566,115743,125388,2022/03/01,2022/02/24,96,4,2022/03/01,2022/03/10
299486909,65130,61873,68386,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486908,112847,109461,116232,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299486907,188324,178907,197740,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486906,114694,111253,118134,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299486977,91065,86511,95618,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486976,132117,128153,136080,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299486974,113052,109660,116443,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299486969,153250,145587,160912,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486968,225954,216915,234992,2022/03/01,2022/02/24,96,4,2022/03/01,2022/03/10
299486966,78780,74841,82719,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486965,139401,132430,146371,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486960,138271,131357,145184,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486955,152750,148167,157332,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299486952,42510,40384,44635,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486951,81705,77619,85790,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486948,236374,226919,245828,2022/03/01,2022/02/24,96,4,2022/03/01,2022/03/10
299486947,215000,212850,217150,2022/03/01,2022/02/24,99,1,2022/03/01,2022/03/10
325810130,252632,247579,257684,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
325810129,253752,248676,258827,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
325810127,253485,248415,258554,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
325810121,241484,234239,248728,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299486999,111755,106167,117342,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486992,50895,48350,53439,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486991,40365,38346,42383,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486987,132029,128068,135989,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299486985,246489,239094,253883,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299486984,115133,109376,120889,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299486979,232568,227916,237219,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299489442,93632,89886,97377,2022/03/01,2022/02/24,96,4,2022/03/01,2022/03/10
299489441,33249,31919,34578,2022/03/01,2022/02/24,96,4,2022/03/01,2022/03/10
299489439,67914,65197,70630,2022/03/01,2022/02/24,96,4,2022/03/01,2022/03/10
299489432,70994,68154,73833,2022/03/01,2022/02/24,96,4,2022/03/01,2022/03/10
299489428,50219,48210,52227,2022/03/01,2022/02/24,96,4,2022/03/01,2022/03/10
299489424,17864,17149,18578,2022/03/01,2022/02/24,96,4,2022/03/01,2022/03/10
299489416,19866,19071,20660,2022/03/01,2022/02/24,96,4,2022/03/01,2022/03/10
299489413,104720,100531,108908,2022/03/01,2022/02/24,96,4,2022/03/01,2022/03/10
299489406,61138,58692,63583,2022/03/01,2022/02/24,96,4,2022/03/01,2022/03/10
299489452,40810,39177,42442,2022/03/01,2022/02/24,96,4,2022/03/01,2022/03/10
299489448,99638,95652,103623,2022/03/01,2022/02/24,96,4,2022/03/01,2022/03/10
299489590,122850,116707,128992,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299489820,96720,91884,101556,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299490180,182798,175486,190109,2022/03/01,2022/02/24,96,4,2022/03/01,2022/03/10
299488216,494977,470228,519725,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299488183,32550,30922,34177,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299488428,76992,73142,80841,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299488471,25709,24423,26994,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299488457,91392,86822,95961,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299488711,376704,357868,395539,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299488706,663360,630192,696528,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299488702,70080,66576,73584,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299488770,297408,282537,312278,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299488762,291456,276883,306028,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299488761,198500,188575,208425,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299488758,191000,185270,196730,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299488757,247872,235478,260265,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299488751,229632,218150,241113,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299488745,196250,190362,202137,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299488743,260544,247516,273571,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299488742,250752,238214,263289,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299488740,255936,243139,268732,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299488805,412992,392342,433641,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299488793,293376,278707,308044,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299488775,270720,257184,284256,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299488826,224826,218081,231570,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299488825,183250,175920,190580,2022/03/01,2022/02/24,96,4,2022/03/01,2022/03/10
299488821,308160,292752,323568,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299488818,423245,402082,444407,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299489009,109151,103693,114608,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299487035,154154,149529,158778,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299487032,117750,111862,123637,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299487026,135189,129781,140596,2022/03/01,2022/02/24,96,4,2022/03/01,2022/03/10
299487025,127695,123864,131525,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299487024,92820,88179,97461,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299487022,94185,89475,98894,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299487008,79950,75952,83947,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299487006,75075,71321,78828,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299487004,118357,112439,124274,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299487001,61230,58168,64291,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299487073,196329,190439,202218,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299487069,189490,183805,195174,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299487065,230655,221428,239881,2022/03/01,2022/02/24,96,4,2022/03/01,2022/03/10
299487061,119250,114480,124020,2022/03/01,2022/02/24,96,4,2022/03/01,2022/03/10
299487060,159835,151843,167826,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299487047,148711,144249,153172,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299487046,148408,142471,154344,2022/03/01,2022/02/24,96,4,2022/03/01,2022/03/10
299487045,144045,139723,148366,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299487042,127232,123415,131048,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299487105,268278,257546,279009,2022/03/01,2022/02/24,96,4,2022/03/01,2022/03/10
299487095,112770,107131,118408,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299487086,220288,211476,229099,2022/03/01,2022/02/24,96,4,2022/03/01,2022/03/10
299487085,166249,162924,169573,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299487084,233183,223855,242510,2022/03/01,2022/02/24,96,4,2022/03/01,2022/03/10
299487082,146175,140328,152022,2022/03/01,2022/02/24,96,4,2022/03/01,2022/03/10
299934443,119210,115633,122786,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934451,230162,223257,237066,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934453,142245,135132,149357,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299934464,155949,149711,162186,2022/03/01,2022/02/24,96,4,2022/03/01,2022/03/10
299934474,202719,194610,210827,2022/03/01,2022/02/24,96,4,2022/03/01,2022/03/10
299934479,78730,76368,81091,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934481,145636,138354,152917,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299934484,144648,137415,151880,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299934494,88642,85982,91301,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934495,137299,133180,141417,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934735,115209,111752,118665,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934737,212325,205955,218694,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934739,169779,162987,176570,2022/03/01,2022/02/24,96,4,2022/03/01,2022/03/10
299934745,172725,167543,177906,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934751,74021,71800,76241,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934754,209205,198744,219665,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299934756,133679,131005,136352,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299934769,202086,196023,208148,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934800,110855,107529,114180,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934802,108554,105297,111810,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934806,181862,180043,183680,2022/03/01,2022/02/24,99,1,2022/03/01,2022/03/10
299934811,117723,114191,121254,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934823,157793,151481,164104,2022/03/01,2022/02/24,96,4,2022/03/01,2022/03/10
299934362,458918,445150,472685,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934378,384578,380732,388423,2022/03/01,2022/02/24,99,1,2022/03/01,2022/03/10
299934384,319918,316718,323117,2022/03/01,2022/02/24,99,1,2022/03/01,2022/03/10
299934387,533498,506823,560172,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299934473,196218,188369,204066,2022/03/01,2022/02/24,96,4,2022/03/01,2022/03/10
299934837,135058,132356,137759,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299934857,182462,180637,184286,2022/03/01,2022/02/24,99,1,2022/03/01,2022/03/10
299934862,222194,211084,233303,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299934919,143902,136706,151097,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299935056,93598,90790,96405,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299935134,152508,146407,158608,2022/03/01,2022/02/24,96,4,2022/03/01,2022/03/10
299937099,424121,411397,436844,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299937100,284951,276402,293499,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299936528,83792,79602,87981,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299935228,136072,133350,138793,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935236,108653,106479,110826,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935246,141026,136795,145256,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299935547,382377,374729,390024,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935744,313861,310722,316999,2022/03/01,2022/02/24,99,1,2022/03/01,2022/03/10
299935852,292542,283765,301318,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299935854,279918,271520,288315,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299935894,86801,82460,91141,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299935945,90447,85924,94969,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299935958,59313,56347,62278,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299935992,86765,82426,91103,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299936000,186810,183073,190546,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299936015,65685,62400,68969,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299936029,157989,154829,161148,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299936035,156238,151550,160925,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299936118,82871,78727,87014,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299936217,68658,65225,72090,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299936225,154466,148287,160644,2022/03/01,2022/02/24,96,4,2022/03/01,2022/03/10
299936285,170740,165617,175862,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299936316,59401,56430,62371,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299936388,307753,298520,316985,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299936391,159636,154846,164425,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299936396,95350,90582,100117,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299936462,193006,189145,196866,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299936469,56109,53303,58914,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299936502,83509,79333,87684,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299936511,212571,201942,223199,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299936524,87438,83066,91809,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299936526,86305,81989,90620,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299936527,83013,78862,87163,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299931487,61808,58717,64898,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299932977,207381,201159,213602,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299933332,170586,162056,179115,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299933339,168955,160507,177402,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299933343,179189,170229,188148,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299934582,180130,178328,181931,2022/03/01,2022/02/24,99,1,2022/03/01,2022/03/10
299939434,18479,17555,19402,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299940654,63773,60584,66961,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299940655,80270,76256,84283,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299940667,156061,148257,163864,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299940674,54640,51908,57372,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299940684,42763,40624,44901,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299940685,24638,23406,25869,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299940690,60587,57557,63616,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299940730,61171,58112,64229,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299940839,39737,37750,41723,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299940849,91474,86900,96047,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299940854,25824,24532,27115,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299940856,157105,149249,164960,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299940863,60198,57188,63207,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299934835,133234,129236,137231,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934838,143335,136168,150501,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299934854,108643,105383,111902,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934860,124431,120698,128163,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934872,198217,190288,206145,2022/03/01,2022/02/24,96,4,2022/03/01,2022/03/10
299934874,82854,80368,85339,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934895,125865,122089,129640,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934898,106129,102945,109312,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934904,211308,200742,221873,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299934907,127847,124011,131682,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934911,170784,167368,174199,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299934920,115864,112388,119339,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934922,96483,93588,99377,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934929,107457,104233,110680,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934942,88235,85587,90882,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934943,144541,141650,147431,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299934944,158030,154869,161190,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299934950,206468,196144,216791,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299934951,294789,291841,297736,2022/03/01,2022/02/24,99,1,2022/03/01,2022/03/10
299934975,63242,60079,66404,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299934980,165849,157556,174141,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299934986,133959,129940,137977,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299934993,162343,159096,165589,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299934994,148485,145515,151454,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935004,95863,92987,98738,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299935006,94341,91510,97171,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299935010,83066,80574,85557,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299935022,189432,185643,193220,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935025,163077,158184,167969,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299935026,188365,178946,197783,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299935033,207780,197391,218169,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299935036,156681,153547,159814,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935046,87226,84609,89842,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299935055,115369,111907,118830,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299935062,148649,145676,151621,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935064,137939,135180,140697,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935067,177188,171872,182503,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299935073,97916,94978,100853,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299935104,91724,89889,93558,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935106,108995,106815,111174,2022/03/01,2022/02/24,98,2,2022/03/01,2022/03/10
299935107,141746,134658,148833,2022/03/01,2022/02/24,95,5,2022/03/01,2022/03/10
299935115,199769,193775,205762,2022/03/01,2022/02/24,97,3,2022/03/01,2022/03/10
299935122,240857,231222,250491,2022/03/01,2022/02/24,96,4,2022/03/01,2022/03/10
